MSN,YYYYMM,Value,Column_Order,Description,Unit
ELTCPUS,199209,251,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199210,236,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199211,230,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199212,247,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199213,2897,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199301,255,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199302,240,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199303,245,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199304,227,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199305,224,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199306,248,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199307,282,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199308,287,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199309,265,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199310,240,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199311,235,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199312,253,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199313,3001,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199401,274,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199402,251,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199403,244,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199404,232,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199405,233,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199406,265,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199407,291,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199408,286,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199409,267,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199410,246,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199411,239,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199412,255,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199413,3081,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199501,267,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199502,250,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199503,249,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199504,234,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199505,241,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199506,267,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199507,296,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199508,314,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199509,279,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199510,254,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199511,248,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199512,266,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199513,3164,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199601,285,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199602,268,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199603,261,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199604,241,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199605,252,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199606,279,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199607,300,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199608,304,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199609,281,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199610,258,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199611,254,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199612,270,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199613,3254,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199701,289,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199702,263,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199703,256,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199704,247,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199705,249,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199706,274,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199707,310,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199708,309,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199709,292,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199710,277,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199711,259,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199712,277,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199713,3302,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199801,285,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199802,261,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199803,267,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199804,252,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199805,267,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199806,297,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199807,328,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199808,334,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199809,311,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199810,280,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199811,262,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199812,281,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199813,3425,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199901,298,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199902,264,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199903,274,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199904,261,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199905,269,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199906,299,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199907,340,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199908,339,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199909,309,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199910,279,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199911,266,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199912,284,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,199913,3484,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200001,301,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200002,285,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200003,276,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200004,263,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200005,284,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200006,314,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200007,333,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200008,347,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200009,318,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200010,287,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200011,278,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200012,307,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200013,3592,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200101,325,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200102,285,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200103,283,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200104,267,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200105,277,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200106,303,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200107,330,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200108,347,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200109,310,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200110,281,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200111,266,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200112,282,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200113,3557,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200201,305,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200202,277,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200203,281,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200204,271,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200205,283,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200206,310,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200207,352,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200208,353,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200209,324,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200210,298,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200211,276,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200212,300,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200213,3632,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200301,319,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200302,295,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200303,288,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200304,270,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200305,283,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200306,304,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200307,349,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200308,357,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200309,320,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200310,291,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200311,276,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200312,308,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200313,3662,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200401,323,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200402,300,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200403,292,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200404,276,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200405,293,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200406,322,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200407,349,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200408,345,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200409,322,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200410,295,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200411,284,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200412,315,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200413,3716,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200501,322,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200502,291,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200503,299,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200504,276,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200505,286,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200506,333,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200507,370,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200508,377,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200509,343,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200510,309,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200511,286,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200512,320,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200513,3811,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200601,317,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200602,292,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200603,302,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200604,280,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200605,299,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200606,334,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200607,376,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200608,382,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200609,329,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200610,304,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200611,289,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200612,313,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200613,3817,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200701,326,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200702,311,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200703,302,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200704,285,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200705,303,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200706,333,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200707,364,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200708,385,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200709,348,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200710,318,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200711,296,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200712,318,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200713,3890,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200801,338,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200802,316,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200803,306,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200804,289,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200805,299,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200806,340,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200807,373,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200808,364,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200809,332,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200810,302,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200811,288,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200812,319,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200813,3866,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200901,332,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200902,296,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200903,294,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200904,275,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200905,285,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200906,316,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200907,349,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200908,357,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200909,322,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200910,298,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200911,279,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200912,322,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,200913,3724,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201001,343,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201002,309,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201003,303,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201004,277,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201005,294,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201006,342,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201007,381,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201008,384,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201009,339,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201010,298,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201011,285,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201012,331,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201013,3887,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201101,345,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201102,307,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201103,302,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201104,286,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201105,299,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201106,340,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201107,383,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201108,385,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201109,337,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201110,299,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201111,286,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201112,314,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201113,3883,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201201,323,11,"Electricity End Use, Total",Billion Kilowatthours
ELTCPUS,201202,298,11,"Electricity End Use, Total",Billion Kilowatthours
